group,names,scores,logfoldchanges,pvals,pvals_adj
15,C1R,30.758034,,9.548203564368066e-208,6.160131331850362e-206
15,CLU,30.723726,,2.744377001171064e-207,1.7152356257319148e-205
15,SERPINA1,30.671997,,1.3453128857160585e-206,7.913605210094461e-205
15,S100A6,30.448286,,1.2621184390698473e-203,7.212105366113412e-202
15,KRT8,29.600727,,1.4624012280601953e-192,7.904871503028082e-191
15,SDC1,29.218723,,1.1215637674487814e-187,5.90296719709885e-186
15,MAL2,29.193233,,2.3633252609322406e-187,1.211961672272944e-185
15,STEAP4,28.84028,,6.708920238565862e-183,3.354460119282931e-181
15,KRT18,28.607937,,5.352646131473527e-180,2.6110468934017205e-178
15,TM4SF1,28.561548,,2.0190867283416934e-179,9.614698706389015e-178
15,S100A14,28.07637,,1.9039508824646238e-173,8.855585499835464e-172
15,CTSH,28.032143,,6.595002988916797e-173,2.9977286313258173e-171
15,HOPX,27.7626,,1.2276566241838796e-169,5.456251663039466e-168
15,SFTPD,27.714907,,4.617162907763954e-169,2.007462133810415e-167
15,ELF3,27.262743,,1.1736861133989893e-163,4.994408993187188e-162
15,AQP4,27.186054,,9.494879903382768e-163,3.95619995974282e-161
15,LTF,26.5771,,1.2489200581990874e-155,5.0976328906085205e-154
15,PDZK1IP1,26.388805,,1.8419641250207721e-153,7.3678565000830865e-152
15,IFITM3,26.325186,,9.875506421768212e-153,3.872747616379691e-151
15,KRT19,25.955067,,1.5939622774465552e-148,6.130624144025215e-147
15,CYP2B7P,25.859562,,1.8994782388109008e-147,7.167842410607173e-146
15,CD63,25.850582,,2.3967388542867613e-147,8.87681057143245e-146
18,SPARC,36.067142,,7.428866781516266e-285,1.485773356303253e-281
18,IGFBP7,35.291973,,7.797699970985724e-273,7.797699970985724e-270
18,CALD1,34.148914,,1.3877457493151737e-255,9.251638328767825e-253
18,BGN,31.197008,,1.1698071377175431e-213,5.849035688587715e-211
18,FSTL1,30.499191,,2.671068363017524e-204,1.0684273452070097e-201
18,FN1,30.179087,,4.4565300455092855e-200,1.4855100151697618e-197
18,C1R,29.862675,,6.010244671905285e-196,1.7172127634015096e-193
18,COL6A2,29.831339,,1.5330280232311405e-195,3.832570058077851e-193
18,COL5A2,29.333786,,3.847396198508324e-189,8.549769330018497e-187
18,MMP2,29.15531,,7.154647625177388e-187,1.4309295250354772e-184
18,COL6A1,29.117895,,2.1310195631039333e-186,3.8745810238253324e-184
18,COL1A2,28.871984,,2.684424835428994e-183,4.4740413923816577e-181
18,IFITM3,28.844122,,6.004313543284349e-183,9.237405451206692e-181
18,COL3A1,28.701551,,3.648833808540834e-181,5.212619726486906e-179
18,THY1,28.548347,,2.944779928734164e-179,3.9263732383122174e-177
18,COL1A1,28.373615,,4.2804539990951185e-177,5.3505674988689e-175
18,SERPING1,28.341465,,1.0664064368388386e-176,1.2545958080456924e-174
18,C1S,27.848953,,1.1090226720015711e-170,1.1930977107209538e-168
18,LAMA4,27.848173,,1.133442825184906e-170,1.1930977107209538e-168
18,COL4A2,27.69433,,8.170851282304842e-169,8.170851282304841e-167
18,DCN,27.580765,,1.8930548020240305e-167,1.8029093352609814e-165
18,A2M,27.535646,,6.5745275121932446e-167,5.97684319290295e-165
18,COL5A1,27.490585,,2.2751056845637886e-166,1.978352769185904e-164
18,COL6A3,27.469439,,4.071080501443002e-166,3.3925670845358352e-164
18,TIMP3,26.71853,,2.867380668269498e-157,2.293904534615599e-155
18,TIMP2,26.576363,,1.273721309760001e-155,9.797856228923085e-154
18,LUM,26.360535,,3.886547787911802e-153,2.8789242873420755e-151
18,PRSS23,26.298576,,1.990967079767509e-152,1.4221193426910782e-150
18,CDH11,26.131037,,1.6190884454592483e-150,1.1166127210063775e-148
18,MYLK,25.935669,,2.638543430591917e-148,1.7590289537279449e-146
18,TIMP1,25.506384,,1.6746843662196428e-143,1.0804415265933177e-141
18,LGALS1,24.994766,,6.969296373741075e-138,4.355810233588172e-136
18,ANTXR1,24.927654,,3.7314468041435255e-137,2.2614829116021367e-135
18,PCOLCE,24.780642,,1.4498167722674966e-135,8.528333954514686e-134
18,COL4A1,24.585793,,1.7924731018394647e-133,1.0242703439082656e-131
18,PRRX1,24.515026,,1.0214956601441154e-132,5.67497588968953e-131
18,FBN1,24.503798,,1.3456623244449918e-132,7.273850402405364e-131
18,TAGLN,24.298729,,2.0219104424494205e-130,1.0641633907628528e-128
18,THBS2,23.896582,,3.323976316313276e-126,1.6619881581566374e-124
18,CTHRC1,23.672955,,6.8500016441240966e-124,3.2619055448209977e-122
18,VCAN,23.543724,,1.4556463200458422e-122,6.7704480002132205e-121
18,MXRA5,23.295757,,4.8946637537496236e-120,2.175406112777611e-118
18,NNMT,23.15647,,1.251149370599417e-118,5.439779872171377e-117
18,CCDC80,23.088335,,6.064514048694171e-118,2.5806442760400724e-116
18,POSTN,23.067007,,9.930233490142427e-118,4.137597287559345e-116
18,SPARCL1,22.79243,,5.450370667331487e-115,2.2246410887067288e-113
18,ACTA2,22.759508,,1.1553227626874124e-114,4.6212910507496494e-113
18,AEBP1,22.572891,,8.003875087647516e-113,3.1387745441754972e-111
18,FBLN1,22.550512,,1.32737693653768e-112,5.105295909760308e-111
18,DDR2,22.523987,,2.416202795323487e-112,9.11774639744712e-111
20,TPPP3,28.450994,,4.736891563813692e-178,9.473783127627383e-175
20,TSPAN1,28.247194,,1.540935481708419e-175,1.5409354817084192e-172
20,CAPS,28.198633,,6.077504952265211e-175,4.0516699681768076e-172
20,C9orf24,28.129198,,4.306267289330198e-174,2.153133644665099e-171
20,RSPH1,27.91865,,1.5843301646962894e-171,6.337320658785156e-169
20,C1orf194,27.812506,,3.06232858831453e-170,1.0207761961048433e-167
20,PIFO,27.490055,,2.30853640291242e-166,6.595818294035485e-164
20,C11orf88,27.182995,,1.0319291529345803e-162,2.5798228823364508e-160
20,ZMYND10,26.945738,,6.399610407168175e-160,1.4221356460373724e-157
20,AC007906.2,26.73831,,1.688731048485474e-157,3.377462096970948e-155
20,IGFBP7,26.700043,,4.7014216162396274e-157,8.548039302253868e-155
20,SLC44A4,26.695938,,5.2466230906987747e-157,8.744371817831292e-155
20,FOXJ1,26.603542,,6.176632860902087e-156,9.502512093695517e-154
20,SNTN,26.457882,,2.9611907507125803e-154,4.230272501017972e-152
20,CLU,26.123682,,1.9626370103959832e-150,2.616849347194644e-148
20,FAM216B,26.044287,,1.5615924044578168e-149,1.9519905055722706e-147
20,ENKUR,26.033955,,2.044401732574024e-149,2.4051785089106162e-147
20,EFCAB1,25.925549,,3.4317712459383804e-148,3.8130791621537563e-146
20,SAXO2,25.58325,,2.3435530198572e-144,2.466897915639158e-142
20,LRRC46,25.567575,,3.5013021207510817e-144,3.5013021207510814e-142
20,CHST9,25.555988,,4.7105929803860695e-144,4.486279028939113e-142
20,CD24,25.499212,,2.0113112300837689e-143,1.8284647546216083e-141
20,CDHR3,25.449898,,7.078068750544268e-143,6.154842391777624e-141
20,DNAH5,25.388536,,3.3754740777704445e-142,2.7960902724299848e-140
20,LRRIQ1,25.387167,,3.495112840537481e-142,2.7960902724299848e-140
20,TEKT1,25.196384,,4.388382807988844e-140,3.375679083068342e-138
20,FAM183A,25.174839,,7.556833260601911e-140,5.597654267112527e-138
20,CCDC146,25.122591,,2.8177053281712717e-139,2.01264666297948e-137
20,SLPI,24.98653,,8.564852480714728e-138,5.906794814286019e-136
20,DNAAF1,24.935299,,3.0829750089111854e-137,2.055316672607457e-135
20,RSPH4A,24.78094,,1.4391258845183856e-135,9.284683125925067e-134
20,AGR2,24.663322,,2.6483216166868167e-134,1.6552010104292605e-132
20,CFAP126,24.47692,,2.6019938414088724e-132,1.5769659644902257e-130
20,ALOX15,24.411575,,1.2886937737373483e-131,7.580551610219695e-130
20,CFAP43,24.243696,,7.706113527752068e-130,4.4034934444297525e-128
20,DNAH12,24.221518,,1.3202051405414813e-129,7.33447300300823e-128
20,IGFBP5,24.156052,,6.449700568448208e-129,3.4863246315936257e-127
20,WDR38,24.153154,,6.918158595776989e-129,3.641136103040521e-127
20,ERICH3,23.836706,,1.3910614208602944e-125,7.133648312104074e-124
20,ELF3,23.804102,,3.0285760578245364e-125,1.5142880289122683e-123
20,ROPN1L,23.710583,,2.8044575052374724e-124,1.3680280513353524e-122
20,SPAG6,23.50467,,3.6541509288886977e-122,1.7400718708993802e-120
20,WFDC2,23.49185,,4.941349281694994e-122,2.298301991486044e-120
20,C2orf40,23.292473,,5.284566607166745e-120,2.4020757305303392e-118
20,AC013264.1,23.291132,,5.452735560357328e-120,2.4234380268254792e-118
20,SPAG17,23.184244,,6.566184952907636e-119,2.85486302300332e-117
